date,day_name,total_volume,short_volume,long_volume,short_to_long_volume,put_to_call_volume,notional,total_open_interest,put_to_call_open_interest,num_expirations,mean_normalized_straddle_price,sd_normalized_straddle_price,mean_skew,sd_skew
2019-10-09,Wednesday,1099028,501555,419036,1.1969258011244857,2.379098089735982,26015802.875,17246080,2.4087574577341533,20,0.1391435213637322,0.01001234434112183,-0.11757000000000002,0.042460315001186716
2019-10-10,Thursday,1273532,456459,630108,0.7244139099963816,1.7607696576601575,35768300.324999996,17331091,2.423868372105428,20,0.137095781159758,0.019779821331036635,-0.1297775,0.06643810178466872
2019-10-11,Friday,1771435,879493,629059,1.3981089214207252,1.781177730293577,33978335.75,17721996,2.397498825291798,20,0.11278327309550114,0.0034326281229457196,-0.11767999999999998,0.045264443551202536
2019-10-14,Monday,1219786,423398,577521,0.7331300506821397,2.0925441398683664,22482031.875000004,17574771,2.407541671433086,20,0.10650253868489017,0.0040572589174120285,-0.12381249999999999,0.052311647543831004
2019-10-15,Tuesday,1395721,494532,766477,0.6452013563355457,1.9458144610150316,37879797.775,17662819,2.412296060431662,21,0.09292674646988769,0.005710833716826834,-0.1344357142857143,0.077220297329963
2019-10-16,Wednesday,1545110,576490,501716,1.1490365067089747,1.723011065740615,26196713.424999997,18102794,2.420870932697288,20,0.09327054529262799,0.006837672530433403,-0.1343,0.0875935043253779
2019-10-17,Thursday,1233676,507961,390690,1.3001638127415598,1.607472349095705,49034586.699999996,18384479,2.4334799272533587,20,0.08824788434652883,0.009676092143018376,-0.15385500000000002,0.13318970859266865
2019-10-18,Friday,1477105,561257,499131,1.124468325950502,1.751296388737809,74473234.025,16260413,2.3701092169524207,20,0.09268262302578997,0.009578427348080306,-0.12275500000000002,0.03434336871944859
2019-10-21,Monday,973253,352702,435094,0.8106340239120742,1.6755728443595277,22663815.6,16380945,2.3657883041288934,20,0.09156822463330325,0.0062647728609710965,-0.13365,0.0465760694992611
2019-10-22,Tuesday,834119,321993,357746,0.9000603780335769,2.0279629145611895,18453817.450000003,16437986,2.3398260680168614,21,0.09216558798433233,0.006340607802079155,-0.13473571428571432,0.052338875524379234
2019-10-23,Wednesday,926975,386910,311317,1.2428168073057366,1.8041291688724193,16006399.0,16740564,2.3486137526173914,20,0.0912850627552539,0.006835341613401108,-0.13429249999999998,0.0534735104397495
2019-10-24,Thursday,805718,312309,285228,1.0949450965543355,1.5797092168834785,30061056.650000002,16757696,2.344729331081917,20,0.0840754185199137,0.009109229284204687,-0.1419175,0.08152300791034396
2019-10-25,Friday,1167452,560547,352307,1.5910753973097327,1.4330787266190799,19482355.075000003,17061924,2.3353124010368407,20,0.07773753599933206,0.010387888931037566,-0.12717500000000004,0.042811661670624286
2019-10-28,Monday,1378114,405494,670619,0.6046562951541784,1.671193234570677,30414409.75,16748660,2.3109351243993137,20,0.08444606640923533,0.006014531812265712,-0.14108500000000002,0.0600719133622361
2019-10-29,Tuesday,960697,288499,483622,0.5965382054579816,1.934483264199009,20592796.175,16922203,2.302646593925522,21,0.08905611449852843,0.007398870738600163,-0.14700714285714286,0.07507368330626964
2019-10-30,Wednesday,1147960,489646,341544,1.4336249502260323,1.917669544619279,14929003.45,17318894,2.325040807306956,20,0.08158316619709582,0.0068379327221830995,-0.15615,0.09770095700657185
2019-10-31,Thursday,1539823,503620,627594,0.8024614639400631,1.6818662361254073,32774108.474999998,17478053,2.332129019613899,19,0.08727678814935082,0.008474854347127556,-0.14468157894736847,0.07382815432605055
2019-11-01,Friday,1464776,570571,528396,1.0798170311660193,1.1936979572275803,29002717.775,17099874,2.296562700795403,20,0.07533802987517685,0.010918067561532147,-0.1281275,0.04452466023171878
2019-11-04,Monday,1282135,396077,550657,0.7192807864060567,1.1817112889118797,26901178.125000004,17016588,2.2645181242024117,20,0.07995242712354589,0.006952539598642202,-0.1365025,0.05534587264421801
2019-11-05,Tuesday,910334,358581,435673,0.8230507743192715,1.616992712480775,23514094.724999998,17203696,2.2498955817527344,21,0.07948527415241487,0.008053605631089642,-0.1424238095238095,0.06858338272123594
2019-11-06,Wednesday,909979,427644,343403,1.245312358948524,1.6945813974836175,16686126.874999998,17604806,2.2451650103024297,20,0.07855815589129073,0.009540331405677204,-0.136545,0.05984353954271088
2019-11-07,Thursday,1154947,395924,540503,0.7325102728384486,0.9753286379355757,29804199.775,17634871,2.2469763864745826,20,0.07992230643276307,0.009678764227599614,-0.14411250000000003,0.0834465725404585
2019-11-08,Friday,1070512,502417,431150,1.1652951409022383,1.8782542998566938,17201508.974999998,18118966,2.209248192480862,20,0.07432376387933468,0.012264296148196468,-0.13096750000000001,0.05563732172516934
2019-11-11,Monday,924774,362583,360503,1.0057697162020842,1.65216842660732,17616107.325,17957666,2.2357554200542005,20,0.0813328425953579,0.0077081010499676,-0.138015,0.0748638248755699
2019-11-12,Tuesday,1015806,396846,525844,0.7546838986467469,1.7825803500256123,45109215.800000004,18086211,2.2323628196469465,21,0.08060051796380294,0.008007873651432877,-0.1445309523809524,0.0933736572877139
2019-11-13,Wednesday,1235300,546954,488456,1.1197610429598572,1.9748344370860926,26981412.125,18458658,2.2472996722557355,20,0.08142406900849525,0.007699846244998648,-0.14903499999999997,0.10496963382331101
2019-11-14,Thursday,1161350,487278,535247,0.9103796938609652,1.9822709787426365,30988814.025,18728031,2.261223803202674,20,0.0811204936055461,0.00849098782081067,-0.16812999999999997,0.15506531720536348
2019-11-15,Friday,1528915,589623,699895,0.8424449381692968,1.4354040462768423,54988008.975,16927121,2.181071528777056,20,0.07331898661780924,0.010046587647391154,-0.1314175,0.04589817337051661
2019-11-18,Monday,1110765,414558,494512,0.8383173714692465,1.4048362373562422,19938622.65,17004234,2.1747203581089054,20,0.077865147051197,0.007396581982600906,-0.1393225,0.05095436555144221
2019-11-19,Tuesday,883673,316767,462370,0.685094188636806,1.7584266155565407,27006424.325,17254210,2.167514772162558,21,0.07508051988410516,0.009195133746438655,-0.15062142857142857,0.06816572168065779
2019-11-20,Wednesday,1464557,648735,315428,2.0566817150031067,1.9330031621930681,26212287.875000004,17597068,2.192270370849425,20,0.0813280275687124,0.008320235287084674,-0.14704,0.06211686687205016
2019-11-21,Thursday,924370,306315,361760,0.8467354046881911,2.5813719222796925,26905706.074999996,17791363,2.186376570410483,20,0.08201888498192672,0.009691569102077642,-0.151445,0.08586620828358499
2019-11-22,Friday,1093764,525184,288736,1.8189072370608446,1.9700621566652095,28347030.575000007,18223542,2.222549287286596,20,0.07517195385853614,0.01333228153184238,-0.129645,0.03809823782014072
2019-11-25,Monday,1198487,452383,344765,1.3121488550171856,1.7033744614621162,22490390.525,17917804,2.231038359758544,20,0.07237322507036367,0.010690175053701968,-0.13877,0.05048112122368124
2019-11-26,Tuesday,902320,359548,326396,1.1015698721798062,1.5730360468001015,20506299.375,18132238,2.2151336261291252,20,0.06881504865311901,0.011768231381942471,-0.1551775,0.07038854039366067
2019-11-27,Wednesday,1417813,600645,375541,1.5994125807834565,1.2700480647609411,27103252.725,18487708,2.2066947574881444,19,0.06832130521899966,0.012142711664433654,-0.1481578947368421,0.07186684189519475
2019-11-29,Friday,875767,454245,155387,2.923314048150746,2.0300630393113424,14669770.250000002,18669510,2.1943052614343133,19,0.07942540253856178,0.00967307046029219,-0.14690789473684213,0.047234639004481195
2019-12-02,Monday,1630189,723412,387969,1.8646128943291862,1.7972439188447178,36204306.574999996,17772629,2.1536513063802576,19,0.09599576085698862,0.005072468436450889,-0.1522526315789474,0.054315267490351885
2019-12-03,Tuesday,1393174,529435,349974,1.5127838067970762,1.6319921862454494,32721749.575,18087610,2.190993962773169,20,0.11431346996925451,0.003990201750281238,-0.149565,0.05688977742090402
2019-12-04,Wednesday,1181561,522366,335530,1.5568384347152266,1.8091337901258637,25240424.575,18571590,2.1898526369595492,19,0.10157589669012865,0.0055424779922374654,-0.14376578947368418,0.05722984833254588
2019-12-05,Thursday,757487,305035,173888,1.754203855355171,2.1094504285573543,13777771.75,18587951,2.1930192801292603,19,0.09697885893906354,0.008499256088640434,-0.1524421052631579,0.08488835742990208
2019-12-06,Friday,1482373,726090,282508,2.5701573052798503,1.546761341575296,26557849.825,18894969,2.20388818199946,19,0.08583092585278548,0.010567192474918451,-0.14877368421052634,0.059268748684590256
2019-12-09,Monday,1199448,477983,322446,1.4823660395849227,2.207165967004465,17708749.25,18489069,2.199351618487958,19,0.10017489431566705,0.0037608032306131016,-0.17564736842105264,0.08765037975971446
2019-12-10,Tuesday,963642,566155,260762,2.1711560733542465,1.9804221152775543,21257181.1,18651977,2.208599476941904,20,0.10470986665424972,0.0032546191651418887,-0.1742725,0.08608303328037413
2019-12-11,Wednesday,1047361,580525,277294,2.0935361024760724,1.6302121525650168,19405465.125,19062995,2.2213139408932756,19,0.09958955338476354,0.003801198801225776,-0.16785789473684212,0.0869221403918743
2019-12-12,Thursday,1438752,766324,445088,1.7217359263786038,1.2867860111672884,30690077.2,19113526,2.1980419078698814,19,0.09012662374703495,0.008165162674924988,-0.18066842105263156,0.1095962965309339
2019-12-13,Friday,1865059,934135,502498,1.8589825233135255,1.829997632891878,29536829.299999997,19608903,2.185237700899681,19,0.07434564366291298,0.007533303545437482,-0.1694578947368421,0.08309790399402049
2019-12-16,Monday,1892026,868179,723403,1.200131876699433,1.2753085514108042,47001347.724999994,19437143,2.1962739846227413,19,0.07172093393408419,0.006680589452904218,-0.17283157894736845,0.10075033003802067
2019-12-17,Tuesday,1146043,503742,511539,0.984757760405365,1.519141238069698,82480242.85000001,19615276,2.191151256488976,20,0.07034537374446097,0.007384585965142662,-0.1754775,0.1098045439348937
2019-12-18,Wednesday,1271816,479252,400501,1.1966312193977044,2.0935847477828533,36246618.8,20027210,2.2004050682430045,19,0.0710472534526098,0.009057010804654745,-0.17691052631578946,0.13362312140272428
2019-12-19,Thursday,1328984,545322,418622,1.3026596786599844,1.3739657315975249,101917789.575,20195720,2.2101839713972393,19,0.06734030658488577,0.011895643641211776,-0.20026052631578947,0.19426347313496636
2019-12-20,Friday,1801174,602856,570318,1.0570523813030626,1.2666455250974338,87778897.925,14517406,2.3390710295790593,19,0.06656118214097412,0.01330230527807155,-0.1574473684210526,0.05531799572444332
2019-12-23,Monday,1094546,429821,427421,1.00561507272689,1.4880682308975763,47409793.650000006,14506276,2.2772598056680198,19,0.06816035440927898,0.013508642111899342,-0.17414736842105266,0.07354904105726473
2019-12-24,Tuesday,446925,220119,139630,1.5764448900666046,2.2316085554382563,12337018.424999999,14657884,2.2587102492784115,19,0.07144540768735959,0.01229679791302532,-0.16048157894736842,0.0634121547590928
2019-12-26,Thursday,686633,237993,291877,0.8153879887760941,1.9682611045066465,32162491.85,14673576,2.278382826264819,19,0.06903279611741076,0.012821706370842649,-0.17906052631578948,0.10618188166754171
2019-12-27,Friday,1238860,537750,446345,1.2047855358523116,1.7092586639374199,49568188.35,14941549,2.2847809933343886,19,0.07815077786055957,0.011334960715684406,-0.16230789473684207,0.07324683622260075
2019-12-30,Monday,1209342,582290,398388,1.4616153096980833,1.4432977818544013,29831379.849999998,14813565,2.2866935588543758,19,0.09420090136421655,0.0058515806592578995,-0.18273684210526317,0.1457034685514468
2019-12-31,Tuesday,1419120,610471,552569,1.104786913489537,1.5136342944795056,36766442.25,14994457,2.2873584159423035,19,0.08642046404069038,0.006847821916545529,-0.16027631578947368,0.06721165971924861
2020-01-02,Thursday,1121470,388720,345075,1.1264797507788162,1.8598350100090528,30411398.875,14151358,2.2443670354420537,19,0.0757077391775522,0.008905494751811627,-0.16628421052631578,0.09754548473813528
2020-01-03,Friday,1547676,643318,461846,1.3929275126340814,2.1156034222445896,26260065.450000007,14559679,2.2584082101164618,19,0.08926497071456772,0.006563701572062299,-0.1500447368421053,0.054066737256490034
2020-01-06,Monday,1283825,569081,438814,1.2968615404248724,1.8931202408557952,25946483.75,14442019,2.3019823757322677,19,0.089880048421328,0.0055088999207240615,-0.15410263157894738,0.06554847638376261
2020-01-07,Tuesday,1001236,389900,417476,0.9339459034770861,1.8398702079622422,36103376.474999994,14770135,2.3087953787505593,20,0.08673861860858527,0.006361593458432483,-0.15562249999999997,0.07661737152075891
2020-01-08,Wednesday,1539661,858663,470637,1.8244698143154916,1.5061462935050476,36646359.474999994,15188018,2.291308165589791,19,0.08034412470392635,0.006761121383333457,-0.16032631578947368,0.08379134701026719
2020-01-09,Thursday,1291990,504849,606759,0.832042046347891,1.3516509919056712,34807001.525000006,15459237,2.3007562222112146,19,0.0788344886962567,0.007550675555269077,-0.1690605263157895,0.10610218582369117
2020-01-10,Friday,1517937,771853,479906,1.6083420503181873,1.9728030113120045,30009971.225,15965416,2.282275761544202,19,0.07774660614364588,0.00903667484198238,-0.14108684210526318,0.060071509671708996
2020-01-13,Monday,1438687,615158,622756,0.9877993949476199,1.4851909815789837,49112653.2,15797101,2.292385149701797,19,0.07652680702222296,0.007764569780266769,-0.15316842105263162,0.08507752379683874
2020-01-14,Tuesday,1234638,489674,571928,0.8561811976332685,1.7446585732927553,55906658.9,16151101,2.282792146551738,20,0.07813509073811237,0.007647674631370218,-0.15999999999999998,0.10665332976517891
2020-01-15,Wednesday,1474655,718969,563626,1.2756136161213287,1.6915018078347415,29015886.849999998,16610201,2.3048707355546467,19,0.0765301515084734,0.009025781265433304,-0.15955263157894742,0.12459573836769293
2020-01-16,Thursday,1543637,582218,726364,0.8015512883347743,1.5327613590869413,47240365.35,16866056,2.3093435175854156,19,0.06978860810763177,0.010919560616896118,-0.18402894736842104,0.19108239151282463
2020-01-17,Friday,1642979,639538,773112,0.8272255507610798,1.4964505277104991,91846026.05,14176345,2.353584221505282,19,0.07006198365668422,0.01252503734691982,-0.1417789473684211,0.04633567261610328
2020-01-21,Tuesday,1134175,548524,482586,1.1366347138126676,1.8831756813438507,24896756.224999994,14377477,2.322497579327573,20,0.08252026575556076,0.006592710639907754,-0.15609500000000004,0.07243477566058999
2020-01-22,Wednesday,1425182,596142,461705,1.2911751009843948,1.937986509664226,35520776.0,14610571,2.3299103375202868,19,0.08324314003188932,0.007707671235713954,-0.14913421052631579,0.06493796240427348
2020-01-23,Thursday,1076507,420233,452115,0.9294825431582673,1.9417903677145731,33348213.950000003,14929329,2.3505045619854372,19,0.08342197667320121,0.008537896713825944,-0.16667105263157894,0.09650637327711829
2020-01-24,Friday,1837138,1035472,463475,2.234148551701818,2.236528982111461,37404794.85,15353928,2.3684301975457336,19,0.10738587913535386,0.005004362976016745,-0.1498815789473684,0.04977410870630357
2020-01-27,Monday,1749250,829040,555597,1.492160684812913,1.9534871155865776,50080227.8,15252030,2.4080989338874352,19,0.1318859947342352,0.012588811490630557,-0.1604131578947368,0.06312976160697911
2020-01-28,Tuesday,1065656,493307,323673,1.5240906717582252,1.7544444616760493,26695057.200000003,15479021,2.420048763081464,20,0.1182166430866437,0.008874237220983726,-0.154915,0.06688094852048677
2020-01-29,Wednesday,1194703,631841,336262,1.879013983144096,2.016385951003734,24555834.8,15893991,2.4082585234388136,19,0.11424863945000366,0.005920878651043578,-0.14767631578947374,0.06598872784207972
2020-01-30,Thursday,1194498,560628,366086,1.5314106521418465,1.7053915406828606,25867617.75,15926537,2.4099888364421007,19,0.11400785442628156,0.0064415086230169465,-0.15752631578947365,0.09023059693512339
2020-01-31,Friday,1945102,992543,537728,1.8458086616281837,1.7914261071478288,46219933.449999996,16252851,2.4091459416464986,20,0.13985035259689949,0.012032982184891445,-0.144395,0.04303253391330796
2020-02-03,Monday,1241967,608740,297586,2.0455935427069822,1.9013446524601347,21544241.924999997,15446344,2.3597487313674694,20,0.1278116887697492,0.012541286232450011,-0.14859,0.05132069173345191
2020-02-04,Tuesday,1364073,528831,563449,0.9385605440776361,1.6829490404643377,34913575.0,15540060,2.364335325514423,21,0.10781459414550594,0.007990212283204725,-0.1531809523809524,0.06575907772965552
2020-02-05,Wednesday,1422973,625450,479479,1.304436690657985,1.534826468864508,28298627.900000002,16003979,2.3547239539007836,20,0.09592279851338345,0.005946817974840804,-0.15124750000000003,0.059108399307966374
2020-02-06,Thursday,1172142,385857,525658,0.7340457103287689,1.5148242947222978,25958786.5,16038178,2.3445389506839254,20,0.0900452524756805,0.007600952517502889,-0.17193,0.10015884434237449
2020-02-07,Friday,1412424,633667,482419,1.3135199898843122,1.9507937801232191,41003107.975,16509797,2.328924353044531,20,0.09552419828240392,0.007799280563224388,-0.15106749999999997,0.05062004364626723
2020-02-10,Monday,1245753,524490,395838,1.3250117472299274,1.6466415405403108,25106170.6,16286514,2.3313657227481364,20,0.09691807888301933,0.005371094216774554,-0.16009500000000004,0.06440622039058029
2020-02-11,Tuesday,1545223,631672,732474,0.8623814633693483,1.4378370276879389,35388916.925,16416035,2.3297414689248117,21,0.09326306121462036,0.0063445393214326285,-0.1657142857142857,0.07795230553855037
2020-02-12,Wednesday,1380858,524720,586393,0.8948265071377046,1.7274160161805139,31981170.749999996,16945411,2.3157633770539086,20,0.08236727724665933,0.008013188264768548,-0.15900500000000004,0.07427397912458979
2020-02-13,Thursday,1185421,489833,454744,1.0771620955966434,1.8673320062018803,32809255.7,17096942,2.315962855349091,20,0.08848114771773531,0.007813382222861435,-0.16937499999999997,0.09568064916690314
2020-02-14,Friday,1326751,635387,473652,1.3414637750922618,1.6662359428631142,29428105.875,17589449,2.338826529905263,20,0.08354260944679626,0.009526597592912162,-0.15113499999999996,0.06290940529841303
2020-02-18,Tuesday,1641186,787416,711420,1.1068229737707682,1.783884138408328,48883860.400000006,17332472,2.297297533809601,21,0.0920918143037037,0.00501610565606278,-0.1743333333333333,0.10113799782067369
2020-02-19,Wednesday,1679804,735689,333197,2.2079700597544396,2.003887627188355,54566836.975,17596483,2.309816338073524,20,0.0884594333020245,0.00669716267482957,-0.1789125,0.12244095298857323
2020-02-20,Thursday,1646404,910063,325683,2.794321472106312,1.7922521297145853,39161636.575,17995945,2.3385311753646962,20,0.09498577628203053,0.006919327678512631,-0.19374999999999995,0.17352572863987634
2020-02-21,Friday,1789191,826777,362183,2.2827603725188648,2.098713539014683,68805731.85,16389188,2.30026820286761,20,0.11822163638412649,0.006961770555601832,-0.15513000000000002,0.04761449726711393
2020-02-24,Monday,2765107,1190571,699721,1.7014938811326228,2.1942109044869706,99137729.19999999,16461495,2.3245168932121185,20,0.18038369109838387,0.025847234481464462,-0.190835,0.07108318735819322
2020-02-25,Tuesday,2403602,839528,909763,0.9227985750134925,2.398402882051369,117401720.85,16934247,2.340137575999645,21,0.22133138919697964,0.04044374200473396,-0.17285238095238095,0.05793758438878217
2020-02-26,Wednesday,2512836,1019369,806675,1.2636675240958255,2.0591254445030147,91342195.20000002,17655008,2.3150599226617805,20,0.20651426856174998,0.029739058684944572,-0.14787,0.055400145306668654
2020-02-27,Thursday,2795952,971075,992581,0.9783332544145011,2.3417659791387035,168781517.875,17886674,2.2707874426682886,20,0.2787293995674562,0.04849213329202293,-0.17285750000000003,0.03438881095283755
2020-02-28,Friday,3626108,1137433,1236244,0.9200716039875624,2.153543238608099,306990129.425,18682205,2.209533767164813,20,0.3936220273008128,0.06966192279459177,-0.2524350000000001,0.04766403806854808
2020-03-02,Monday,2338255,868877,679165,1.279331237622669,1.5679984097278965,105683845.32499999,18458487,2.1548148026609266,20,0.25789424310993353,0.046991643420706275,-0.20930750000000004,0.03850625038548936
2020-03-03,Tuesday,1585752,490810,547912,0.895782534421586,1.290595821392253,97305865.52499999,18637686,2.135786134369303,21,0.2916201604534323,0.06523408012361051,-0.20854523809523812,0.04994777011267895
2020-03-04,Wednesday,2137159,733109,652387,1.1237333055379706,1.3758961753919048,89080440.15,19042236,2.116626543175021,20,0.22520029909061773,0.03179148186830804,-0.20410750000000003,0.053270466196101575
2020-03-05,Thursday,1522506,484081,591190,0.8188247433143321,1.8862727701853463,95400099.525,19127983,2.076439818700904,21,0.31543769136485905,0.047171012753465094,-0.23400476190476188,0.061714200929541975
2020-03-06,Friday,2439078,875795,796982,1.0988893099216794,2.298079224387968,132703121.02499999,19653455,2.0596216201405717,21,0.3252898439277822,0.03096562747165066,-0.21909285714285714,0.05587425355997478
2020-03-09,Monday,2365131,791826,821906,0.9634021408774239,2.312531600361347,196861004.80000004,19595252,2.0457863071477833,20,0.4230017015595733,0.07268405867083436,-0.21534749999999997,0.04478598964799148
2020-03-10,Tuesday,2091600,984300,887577,1.108974207308211,1.9160119952989136,187018784.7,19838975,2.0162923169362617,21,0.3891909397285649,0.06579688514516449,-0.22899285714285716,0.059385426474439174
2020-03-11,Wednesday,2178913,1233206,764700,1.6126664051261932,2.2697656899496086,185694764.375,20459059,1.9774807113391784,20,0.44178922792866404,0.07229514050728944,-0.2296875,0.05580561771676753
2020-03-12,Thursday,3075916,1292903,1256061,1.0293313780142843,1.541894473790336,408703676.67499995,20543292,1.9391037742260158,21,0.6216075752042082,0.13929904616995212,-0.30265714285714285,0.07113152018103723
2020-03-13,Friday,3255836,1435225,1515513,0.9470225593577885,1.5867087637117963,329496462.925,21628719,1.7957760470142174,21,0.5018924806354133,0.08003242382875957,-0.23045476190476186,0.05107069307939708
2020-03-16,Monday,1906905,944321,782144,1.2073492860649702,1.7437087236154876,243927029.92499998,21354559,1.7366149469293342,21,0.6520084614770487,0.1466051693277096,-0.3079857142857143,0.07992971338390158
2020-03-17,Tuesday,1965123,854223,959887,0.8899203760442636,2.025793855482349,270837636.825,21496188,1.6934011372177895,21,0.60685498518085,0.11225751512580738,-0.3348690476190476,0.07700488617179475
2020-03-18,Wednesday,2514249,934653,660208,1.4156947507452198,2.4720194546403627,281015608.675,22142703,1.679273809411452,20,0.6775155331899964,0.10641226234461743,-0.3117825,0.04734030332338397
2020-03-19,Thursday,1823121,658068,858009,0.7669709758289248,1.299136525343681,222200956.475,22741097,1.694995502039577,20,0.580413993970163,0.10015248462870717,-0.284065,0.08714964443415703
2020-03-20,Friday,1732603,581300,750783,0.7742583409587058,1.420580345916343,229105089.725,17049240,1.7681238200447726,19,0.5272539915947291,0.0812449020407236,-0.21207631578947372,0.040509103487660174
2020-03-23,Monday,1596772,539036,801823,0.6722630805052986,1.3640051402616322,184636887.04999998,17009571,1.7914154507182947,18,0.5510515244747123,0.12153368800629702,-0.14188333333333336,0.06520595150069596
2020-03-24,Tuesday,1514215,515755,809972,0.6367565792397762,1.1600661337167835,167741303.97500002,16894463,1.737301885630774,19,0.5163708644043098,0.12007769003303335,-0.16676315789473684,0.06581723466920641
2020-03-25,Wednesday,1742962,662636,775264,0.8547230362818343,1.1132601173169863,174094455.6,17419488,1.6883647641014046,18,0.5092121512308692,0.08186364228378998,-0.2603972222222223,0.049737534653368796
2020-03-26,Thursday,1394017,403474,725278,0.5563025488157645,1.4459828642917176,144041232.92499998,17511502,1.6652064840388219,18,0.4836256645625854,0.0720553460432609,-0.28466388888888894,0.08112020197342877
2020-03-27,Friday,1424212,598673,605430,0.9888393373304923,1.4294009279475983,140320229.1,17921183,1.6669891546128053,18,0.47730131766891964,0.03791654256480599,-0.2657222222222222,0.07070408447698334
2020-03-30,Monday,1298499,520542,574712,0.9057440944333858,1.373456383935426,111217954.09999998,17391911,1.6731095514818297,18,0.42604120744594026,0.05057869604873347,-0.2712611111111112,0.05184087714545228
2020-03-31,Tuesday,1561320,584128,746251,0.7827500398659433,1.3850783660749748,130440698.625,17519529,1.66168443272313,18,0.38821677981271197,0.04614074450484681,-0.27341944444444444,0.06497202205327582
2020-04-01,Wednesday,1400454,464271,623785,0.7442804812555608,1.6308004433340222,141285415.85,16832571,1.7214689160491212,17,0.45069888715769774,0.04139940077513754,-0.2125705882352941,0.0758586166706419
2020-04-02,Thursday,1119714,294542,618598,0.4761444427560387,1.5745937655923423,107128839.525,16987792,1.7048380221959294,18,0.3824147830893366,0.0328662083388213,-0.18348055555555554,0.09813695099039582
2020-04-03,Friday,1366007,583696,523349,1.115309286919436,1.7250161585049593,97713585.77499999,17381730,1.698379037948194,18,0.35479370706545,0.01562878451208788,-0.16376666666666667,0.06317080681242986
2020-04-06,Monday,1419458,543452,604016,0.8997311329501205,1.2683744566607005,88910287.6,17291258,1.6943655550191803,17,0.31266217132045077,0.02630453331562417,-0.22079705882352943,0.05466304663865773
2020-04-07,Tuesday,1315745,564804,655968,0.8610237084735841,1.1152096328210404,114563338.875,17493561,1.66641806503181,18,0.33409170983025294,0.038930866049499,-0.2114333333333333,0.054214294445489405
2020-04-08,Wednesday,1254652,621559,524898,1.1841519685729418,1.3836974467414083,81956939.725,17716077,1.6596978262514457,17,0.3091286918895727,0.025305429035428567,-0.21866470588235293,0.041936235786874325
2020-04-09,Thursday,1413575,657025,602652,1.0902228815303028,1.267724935629547,88871236.8,17819966,1.648664532471173,18,0.2952858745544338,0.01002828010247903,-0.19575555555555554,0.04219219875524939
2020-04-13,Monday,1008234,500707,412729,1.2131616629798245,1.3017990046116616,62501373.35,17810397,1.6516047657550719,17,0.30358789634877603,0.014438346655645489,-0.19212941176470585,0.050267496394505534
2020-04-14,Tuesday,1237550,462411,668845,0.6913574894033745,1.307940486447575,118383525.90000002,17917357,1.637311600171686,18,0.27405700176139997,0.017780343147040804,-0.21082222222222224,0.09521913063826078
2020-04-15,Wednesday,1343975,573647,489413,1.1721123059665355,1.5326862048951102,95557819.975,18244785,1.632496806554006,17,0.2923480696655405,0.012890756076345886,-0.2017794117647059,0.054902046621081356
2020-04-16,Thursday,1042692,481952,362335,1.3301281962824458,1.547444595647787,69400599.65,18431229,1.6359292239415082,17,0.2892591963193911,0.014976201953873756,-0.21276176470588234,0.06750069831754632
2020-04-17,Friday,1239927,496791,395070,1.257475890348546,1.3271247994144308,89825920.35000001,15701603,1.6451291466168378,17,0.25868370247505024,0.010834877633576724,-0.19777647058823528,0.056494807459590415
2020-04-20,Monday,1074428,558224,378289,1.475654856472168,1.5378890056808117,57245140.824999996,15547172,1.6484418452248426,17,0.3034164389903994,0.013765077395731478,-0.21928823529411767,0.06553801440522844
2020-04-21,Tuesday,877988,378750,353887,1.0702568899111864,1.6011145246679683,57358516.625,15708600,1.647932936428269,18,0.3270821983861767,0.01564895413920756,-0.2015527777777778,0.07827169822026318
2020-04-22,Wednesday,854337,454560,275566,1.6495503799452762,1.4296130931221296,44466305.5,15959612,1.6513537849161548,17,0.288562756683484,0.009796370287070673,-0.1943294117647059,0.04773486227197653
2020-04-23,Thursday,840993,334452,336504,0.9939020041366522,1.6918064059764362,51596554.95,15937908,1.6435829795929742,18,0.2766335885659023,0.011566333687162386,-0.18068611111111113,0.05491598584695727
2020-04-24,Friday,1126360,588452,362248,1.6244451315121133,1.495585377796389,57152470.50000001,16165825,1.6473854370280312,18,0.23556543291938414,0.016656611142294515,-0.17831388888888886,0.04778291711699776
2020-04-27,Monday,1080383,475596,394274,1.2062575772178739,1.6551560579995084,55159432.85,16014829,1.6443041839233505,17,0.2201800677558094,0.008185737598289793,-0.20060294117647062,0.06785427393576238
2020-04-28,Tuesday,809652,318533,335690,0.9488903452590187,1.606340959352577,44147848.349999994,16146296,1.644082928946937,18,0.22989579981154762,0.012045178437779754,-0.21824166666666667,0.09472232702014406
2020-04-29,Wednesday,1271439,596986,438574,1.3611978822274007,1.4408691946185035,76051712.60000001,16386905,1.64901246240933,17,0.20616257901259466,0.009859348022960976,-0.24179705882352942,0.11345894757782275
2020-04-30,Thursday,1118852,540407,384967,1.4037748690147467,1.6214594486943685,54526584.775000006,16422623,1.6446180151849616,17,0.226939690720106,0.012991847463326246,-0.21552058823529413,0.10515055461074896
2020-05-01,Friday,1350154,646038,388555,1.6626680907464837,1.7972262967290689,51883791.825,15959263,1.6542823817862582,18,0.2530374624046562,0.012970506240303312,-0.18632777777777776,0.05175610866313865
